"Kod";"Nazwa";"ogółem;ogółem;2010;[m2]";"ogółem;ogółem;2011;[m2]";"ogółem;ogółem;2012;[m2]";"ogółem;ogółem;2013;[m2]";"ogółem;ogółem;2014;[m2]";"ogółem;ogółem;2015;[m2]";"ogółem;ogółem;2016;[m2]";"ogółem;ogółem;2017;[m2]";"ogółem;ogółem;2018;[m2]";"ogółem;ogółem;2019;[m2]";"ogółem;ogółem;2020;[m2]";"ogółem;do 40 m2;2010;[m2]";"ogółem;do 40 m2;2011;[m2]";"ogółem;do 40 m2;2012;[m2]";"ogółem;do 40 m2;2013;[m2]";"ogółem;do 40 m2;2014;[m2]";"ogółem;do 40 m2;2015;[m2]";"ogółem;do 40 m2;2016;[m2]";"ogółem;do 40 m2;2017;[m2]";"ogółem;do 40 m2;2018;[m2]";"ogółem;do 40 m2;2019;[m2]";"ogółem;do 40 m2;2020;[m2]";"ogółem;od 40,1 do 60 m2;2010;[m2]";"ogółem;od 40,1 do 60 m2;2011;[m2]";"ogółem;od 40,1 do 60 m2;2012;[m2]";"ogółem;od 40,1 do 60 m2;2013;[m2]";"ogółem;od 40,1 do 60 m2;2014;[m2]";"ogółem;od 40,1 do 60 m2;2015;[m2]";"ogółem;od 40,1 do 60 m2;2016;[m2]";"ogółem;od 40,1 do 60 m2;2017;[m2]";"ogółem;od 40,1 do 60 m2;2018;[m2]";"ogółem;od 40,1 do 60 m2;2019;[m2]";"ogółem;od 40,1 do 60 m2;2020;[m2]";"ogółem;od 60,1 do 80 m2;2010;[m2]";"ogółem;od 60,1 do 80 m2;2011;[m2]";"ogółem;od 60,1 do 80 m2;2012;[m2]";"ogółem;od 60,1 do 80 m2;2013;[m2]";"ogółem;od 60,1 do 80 m2;2014;[m2]";"ogółem;od 60,1 do 80 m2;2015;[m2]";"ogółem;od 60,1 do 80 m2;2016;[m2]";"ogółem;od 60,1 do 80 m2;2017;[m2]";"ogółem;od 60,1 do 80 m2;2018;[m2]";"ogółem;od 60,1 do 80 m2;2019;[m2]";"ogółem;od 60,1 do 80 m2;2020;[m2]";"ogółem;od 80,1 m2;2010;[m2]";"ogółem;od 80,1 m2;2011;[m2]";"ogółem;od 80,1 m2;2012;[m2]";"ogółem;od 80,1 m2;2013;[m2]";"ogółem;od 80,1 m2;2014;[m2]";"ogółem;od 80,1 m2;2015;[m2]";"ogółem;od 80,1 m2;2016;[m2]";"ogółem;od 80,1 m2;2017;[m2]";"ogółem;od 80,1 m2;2018;[m2]";"ogółem;od 80,1 m2;2019;[m2]";"ogółem;od 80,1 m2;2020;[m2]";"rynek pierwotny;ogółem;2010;[m2]";"rynek pierwotny;ogółem;2011;[m2]";"rynek pierwotny;ogółem;2012;[m2]";"rynek pierwotny;ogółem;2013;[m2]";"rynek pierwotny;ogółem;2014;[m2]";"rynek pierwotny;ogółem;2015;[m2]";"rynek pierwotny;ogółem;2016;[m2]";"rynek pierwotny;ogółem;2017;[m2]";"rynek pierwotny;ogółem;2018;[m2]";"rynek pierwotny;ogółem;2019;[m2]";"rynek pierwotny;ogółem;2020;[m2]";"rynek pierwotny;do 40 m2;2010;[m2]";"rynek pierwotny;do 40 m2;2011;[m2]";"rynek pierwotny;do 40 m2;2012;[m2]";"rynek pierwotny;do 40 m2;2013;[m2]";"rynek pierwotny;do 40 m2;2014;[m2]";"rynek pierwotny;do 40 m2;2015;[m2]";"rynek pierwotny;do 40 m2;2016;[m2]";"rynek pierwotny;do 40 m2;2017;[m2]";"rynek pierwotny;do 40 m2;2018;[m2]";"rynek pierwotny;do 40 m2;2019;[m2]";"rynek pierwotny;do 40 m2;2020;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2010;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2011;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2012;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2013;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2014;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2015;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2016;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2017;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2018;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2019;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2020;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2010;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2011;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2012;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2013;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2014;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2015;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2016;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2017;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2018;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2019;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2020;[m2]";"rynek pierwotny;od 80,1 m2;2010;[m2]";"rynek pierwotny;od 80,1 m2;2011;[m2]";"rynek pierwotny;od 80,1 m2;2012;[m2]";"rynek pierwotny;od 80,1 m2;2013;[m2]";"rynek pierwotny;od 80,1 m2;2014;[m2]";"rynek pierwotny;od 80,1 m2;2015;[m2]";"rynek pierwotny;od 80,1 m2;2016;[m2]";"rynek pierwotny;od 80,1 m2;2017;[m2]";"rynek pierwotny;od 80,1 m2;2018;[m2]";"rynek pierwotny;od 80,1 m2;2019;[m2]";"rynek pierwotny;od 80,1 m2;2020;[m2]";"rynek wtórny;ogółem;2010;[m2]";"rynek wtórny;ogółem;2011;[m2]";"rynek wtórny;ogółem;2012;[m2]";"rynek wtórny;ogółem;2013;[m2]";"rynek wtórny;ogółem;2014;[m2]";"rynek wtórny;ogółem;2015;[m2]";"rynek wtórny;ogółem;2016;[m2]";"rynek wtórny;ogółem;2017;[m2]";"rynek wtórny;ogółem;2018;[m2]";"rynek wtórny;ogółem;2019;[m2]";"rynek wtórny;ogółem;2020;[m2]";"rynek wtórny;do 40 m2;2010;[m2]";"rynek wtórny;do 40 m2;2011;[m2]";"rynek wtórny;do 40 m2;2012;[m2]";"rynek wtórny;do 40 m2;2013;[m2]";"rynek wtórny;do 40 m2;2014;[m2]";"rynek wtórny;do 40 m2;2015;[m2]";"rynek wtórny;do 40 m2;2016;[m2]";"rynek wtórny;do 40 m2;2017;[m2]";"rynek wtórny;do 40 m2;2018;[m2]";"rynek wtórny;do 40 m2;2019;[m2]";"rynek wtórny;do 40 m2;2020;[m2]";"rynek wtórny;od 40,1 do 60 m2;2010;[m2]";"rynek wtórny;od 40,1 do 60 m2;2011;[m2]";"rynek wtórny;od 40,1 do 60 m2;2012;[m2]";"rynek wtórny;od 40,1 do 60 m2;2013;[m2]";"rynek wtórny;od 40,1 do 60 m2;2014;[m2]";"rynek wtórny;od 40,1 do 60 m2;2015;[m2]";"rynek wtórny;od 40,1 do 60 m2;2016;[m2]";"rynek wtórny;od 40,1 do 60 m2;2017;[m2]";"rynek wtórny;od 40,1 do 60 m2;2018;[m2]";"rynek wtórny;od 40,1 do 60 m2;2019;[m2]";"rynek wtórny;od 40,1 do 60 m2;2020;[m2]";"rynek wtórny;od 60,1 do 80 m2;2010;[m2]";"rynek wtórny;od 60,1 do 80 m2;2011;[m2]";"rynek wtórny;od 60,1 do 80 m2;2012;[m2]";"rynek wtórny;od 60,1 do 80 m2;2013;[m2]";"rynek wtórny;od 60,1 do 80 m2;2014;[m2]";"rynek wtórny;od 60,1 do 80 m2;2015;[m2]";"rynek wtórny;od 60,1 do 80 m2;2016;[m2]";"rynek wtórny;od 60,1 do 80 m2;2017;[m2]";"rynek wtórny;od 60,1 do 80 m2;2018;[m2]";"rynek wtórny;od 60,1 do 80 m2;2019;[m2]";"rynek wtórny;od 60,1 do 80 m2;2020;[m2]";"rynek wtórny;od 80,1 m2;2010;[m2]";"rynek wtórny;od 80,1 m2;2011;[m2]";"rynek wtórny;od 80,1 m2;2012;[m2]";"rynek wtórny;od 80,1 m2;2013;[m2]";"rynek wtórny;od 80,1 m2;2014;[m2]";"rynek wtórny;od 80,1 m2;2015;[m2]";"rynek wtórny;od 80,1 m2;2016;[m2]";"rynek wtórny;od 80,1 m2;2017;[m2]";"rynek wtórny;od 80,1 m2;2018;[m2]";"rynek wtórny;od 80,1 m2;2019;[m2]";"rynek wtórny;od 80,1 m2;2020;[m2]";
0211000;"Powiat lubiński";23301,3;22087,3;28667,6;29130,0;28013,3;24451,1;31981,1;33857,2;40306,4;45048,9;43707,4;2526,0;2854,6;4258,6;4035,7;4357,4;3722,8;4571,1;4957,4;5404,1;6119,0;6286,5;9760,5;8404,8;10146,5;10639,8;11201,7;9287,8;12158,9;15110,9;17293,8;21549,4;17760,4;8189,1;8075,5;9779,1;10351,5;9407,9;8075,4;10755,0;10701,6;13909,5;12084,3;14271,1;2825,7;2752,4;4483,4;4103,0;3046,3;3365,1;4496,1;3087,3;3699,0;5296,2;5389,4;11634,4;9362,5;11187,9;9670,7;7822,0;3389,7;8166,5;8321,2;13479,5;13583,0;12835,4;665,9;265,8;1038,7;521,9;763,7;0,0;475,8;694,3;1138,5;993,2;1053,0;4172,2;3165,1;4079,7;3465,4;3109,4;767,3;3265,6;3858,3;4603,6;6682,1;4793,8;5330,7;4182,5;3917,8;3937,1;2949,5;1466,1;2823,5;2883,0;5691,0;4211,9;4609,1;1465,6;1749,1;2151,7;1746,3;999,4;1077,0;1601,6;885,6;2046,4;1695,8;2379,5;11666,9;12724,8;17479,7;19459,3;20191,3;21061,4;23814,6;25536,0;26826,9;31465,9;30872,0;1860,1;2588,8;3219,9;3513,8;3593,7;3643,5;4095,3;4263,1;4265,6;5125,8;5233,5;5588,3;5239,7;6066,8;7174,4;8092,3;8520,5;8893,3;11252,6;12690,2;14867,3;12966,6;2858,4;3893,0;5861,3;6414,4;6458,4;6609,3;7931,5;7818,6;8218,5;7872,4;9662,0;1360,1;1003,3;2331,7;2356,7;2046,9;2288,1;2894,5;2201,7;1652,6;3600,4;3009,9;
0212000;"Powiat lwówecki";4651,9;4455,2;4313,7;3557,5;3743,8;2231,3;3863,8;5753,7;6935,6;7938,0;7986,0;759,1;943,6;807,1;757,1;702,6;412,3;682,1;1194,7;1835,4;1411,0;1274,1;1547,6;1736,9;1343,3;1141,1;1376,4;904,8;1636,3;1973,1;2739,3;2992,9;2699,2;1249,9;1228,7;897,2;1028,2;953,2;801,7;796,0;1845,8;1334,4;2285,7;1642,7;1095,3;546,0;1266,1;631,1;711,6;0,0;749,4;740,1;1026,5;1248,4;2370,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;218,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4605,7;4388,7;4186,0;3557,5;3743,8;2231,3;3863,8;5535,7;6935,6;7938,0;7945,0;759,1;943,6;807,1;757,1;702,6;412,3;682,1;1194,7;1835,4;1411,0;1274,1;1501,4;1736,9;1343,3;1141,1;1376,4;904,8;1636,3;1880,9;2739,3;2992,9;2658,2;1249,9;1162,2;897,2;1028,2;953,2;801,7;796,0;1720,0;1334,4;2285,7;1642,7;1095,3;546,0;1138,4;631,1;711,6;0,0;749,4;740,1;1026,5;1248,4;2370,0;
0213000;"Powiat milicki";4586,0;2325,8;6892,1;3932,5;3068,7;4330,2;6427,7;4491,1;5423,8;5815,9;9477,3;470,0;571,0;739,3;679,0;618,5;611,4;648,1;668,4;513,5;708,9;1400,5;2785,0;1061,0;3028,4;1498,9;1476,1;2108,2;2601,5;1343,0;2169,8;1706,5;4102,1;1238,0;409,8;2198,1;669,2;608,2;906,1;2097,9;1689,2;880,5;1248,4;2408,7;0,0;284,0;926,3;1085,4;365,9;704,5;1080,2;790,5;1860,0;2152,1;1566,0;1914,0;0,0;2394,0;337,9;490,2;1442,6;2365,4;424,0;906,8;1008,4;4811,1;0,0;0,0;96,7;0,0;0,0;108,2;147,6;0,0;0,0;0,0;822,2;1397,0;0,0;1032,2;0,0;490,2;807,4;670,8;0,0;0,0;0,0;2148,4;517,0;0,0;827,8;0,0;0,0;441,8;931,3;189,1;0,0;0,0;945,3;0,0;0,0;437,3;337,9;0,0;0,0;615,7;0,0;906,8;912,0;895,2;2672,0;2325,8;4498,1;3594,6;2578,5;2887,6;4062,3;4067,1;4517,0;4807,5;4666,2;470,0;571,0;642,6;679,0;618,5;503,2;500,5;594,8;513,5;708,9;578,3;1388,0;1061,0;1996,2;1498,9;985,9;1300,8;1930,7;1296,8;2169,8;1610,1;1953,7;721,0;409,8;1370,3;669,2;608,2;464,3;1166,6;1500,1;880,5;1248,4;1463,4;0,0;284,0;489,0;747,5;365,9;619,3;464,5;675,4;953,2;1240,1;670,8;
0214000;"Powiat oleśnicki";18139,8;20265,6;15225,2;14548,8;16871,3;14627,1;19763,9;23102,4;26034,8;27485,9;32392,4;2493,2;2575,5;2499,1;2786,3;2718,7;1263,1;2449,7;3927,5;2917,6;3642,2;4285,4;8900,0;10668,4;6638,1;6416,8;7730,4;7361,4;9799,6;10363,2;13290,1;10827,0;15196,3;4667,4;4697,0;3852,2;3572,9;4477,2;4541,0;5236,7;6698,8;7791,8;8970,7;7855,0;2079,2;2324,7;2235,8;1772,8;1945,0;1461,6;2277,9;2112,9;2035,3;4046,0;5055,7;7718,3;10495,2;4730,5;3625,3;6725,5;2499,9;2358,6;4207,4;8854,3;4714,8;6566,4;585,1;697,2;321,7;655,2;721,5;89,2;150,7;362,7;306,8;0,0;800,8;4151,5;6258,8;2324,5;1433,8;3139,7;940,6;1174,2;2323,0;5098,7;1744,8;3018,8;2006,9;2022,9;1447,3;1168,3;1844,6;1112,3;758,1;1277,8;3178,3;2364,4;1787,5;974,8;1516,3;637,0;368,0;1019,7;357,8;275,6;243,9;270,5;530,2;959,3;10421,5;9770,4;10494,7;10923,5;10145,8;12127,2;17405,3;18895,0;17180,5;22771,1;25826,0;1908,1;1878,3;2177,4;2131,1;1997,2;1173,9;2299,0;3564,8;2610,8;3566,8;3484,6;4748,5;4409,6;4313,6;4983,0;4590,7;6420,8;8625,4;8040,2;8191,4;9082,2;12177,5;2660,5;2674,1;2404,9;2404,6;2632,6;3428,7;4478,6;5421,0;4613,5;6606,3;6067,5;1104,4;808,4;1598,8;1404,8;925,3;1103,8;2002,3;1869,0;1764,8;3515,8;4096,4;
0215000;"Powiat oławski";2879,2;12450,3;10090,2;16464,4;14573,7;14539,5;17907,8;20202,9;15609,1;13180,8;25408,4;732,2;1508,6;1577,1;2771,0;2314,5;2124,0;2892,4;2636,8;2221,8;1639,6;2972,2;1291,4;6987,1;4860,8;8143,8;7139,2;7926,2;7864,2;9117,1;6017,7;5157,1;9889,2;451,3;3327,1;2281,1;4668,9;4572,3;3283,8;5211,3;5508,4;5493,0;3327,2;7378,0;404,3;627,5;1371,2;880,7;547,7;1205,5;1939,9;2940,6;1876,6;3056,9;5169,0;0,0;6613,9;4083,9;10134,5;4963,0;6717,5;8393,2;8548,8;5166,0;1976,4;10131,6;0,0;378,3;516,7;1291,8;589,5;903,0;976,6;987,3;485,0;188,3;1371,0;0,0;3837,4;1904,1;5089,9;2921,6;3856,9;3088,4;4582,7;1574,2;778,9;3890,0;0,0;2216,8;1147,1;3175,0;1371,5;1616,3;3463,2;2300,2;2552,8;213,4;2951,2;0,0;0,0;516,0;577,8;0,0;341,3;865,0;678,6;554,0;795,8;1919,4;2879,2;5836,4;6006,3;6329,9;9610,7;7822,0;9514,6;11654,1;10443,1;11204,4;15276,8;732,2;1130,3;1060,4;1479,2;1725,0;1221,0;1915,8;1649,5;1736,8;1451,3;1601,2;1291,4;3149,7;2956,7;3053,9;4217,6;4069,3;4775,8;4534,4;4443,5;4378,2;5999,2;451,3;1110,3;1134,0;1493,9;3200,8;1667,5;1748,1;3208,2;2940,2;3113,8;4426,8;404,3;446,1;855,2;302,9;467,3;864,2;1074,9;2262,0;1322,6;2261,1;3249,6;
0216000;"Powiat polkowicki";11173,6;11476,0;10254,5;7913,7;10902,9;10985,6;9286,6;11663,0;10596,3;18525,2;13614,5;1811,1;1946,0;1372,0;1292,3;1581,0;1526,1;1709,1;1546,4;1805,9;2438,6;1429,7;6002,2;5437,2;5206,9;3745,1;4118,8;4924,2;4351,5;4344,6;4071,2;7177,9;5775,1;2715,3;3124,8;2919,9;2070,0;3638,5;3027,1;2753,5;4565,1;3897,6;6601,3;4058,2;645,0;968,0;755,7;806,3;1564,6;1508,2;472,5;1206,9;821,6;2307,4;2351,5;1066,7;0,0;0,0;812,3;2280,1;1281,5;608,9;2055,3;1520,5;5198,3;0,0;0,0;0,0;0,0;0,0;115,9;0,0;156,3;0,0;123,2;145,6;0,0;614,4;0,0;0,0;378,4;624,5;904,8;389,2;394,4;472,5;1152,3;0,0;385,6;0,0;0,0;397,3;861,7;263,5;0,0;1107,8;834,4;2354,4;0,0;0,0;0,0;0,0;0,0;678,0;0,0;0,0;515,4;0,0;1546,0;0,0;10106,9;11177,7;10200,8;7101,4;8622,8;9704,1;8677,7;9607,7;9075,8;13326,9;13568,5;1744,4;1946,0;1372,0;1255,7;1465,1;1496,5;1552,8;1508,7;1682,7;2293,0;1429,7;5387,8;5437,2;5153,2;3366,7;3494,3;4019,4;3962,3;3950,2;3598,7;6025,6;5729,1;2329,7;3124,8;2919,9;1672,7;2776,8;2763,6;2690,1;3457,3;3063,2;4246,9;4058,2;645,0;669,7;755,7;806,3;886,6;1424,6;472,5;691,5;731,2;761,4;2351,5;
0217000;"Powiat strzeliński";6202,3;4696,0;5393,4;4832,5;3552,7;5773,8;6464,3;6663,1;9078,1;9251,1;7344,3;1290,0;1212,2;1038,6;1302,9;680,2;1384,8;1350,4;983,3;1150,1;1051,2;1009,7;2467,9;1584,7;2190,9;1713,1;1748,5;2403,5;3067,2;2867,3;4564,8;4136,2;3534,4;1741,5;1019,8;1582,0;1384,5;829,3;1161,8;1326,1;1956,8;2326,0;3158,0;1768,0;702,9;879,3;581,9;432,0;294,7;823,7;720,6;855,7;1037,2;905,7;1032,2;460,4;0,0;0,0;599,0;358,3;1604,7;1150,3;1435,3;2908,5;2494,5;2015,7;0,0;0,0;0,0;159,7;0,0;471,1;432,0;175,5;208,2;0,0;0,0;189,1;0,0;0,0;439,3;280,1;891,0;535,5;921,0;1929,4;1613,6;1527,5;197,2;0,0;0,0;0,0;0,0;242,6;182,8;338,8;770,9;880,9;346,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5741,9;4696,0;5336,7;4233,5;3194,4;4169,1;5314,0;5227,8;6169,6;6756,6;5328,6;1215,9;1212,2;1038,6;1143,2;602,0;913,7;918,4;807,8;941,9;1051,2;970,7;2278,8;1584,7;2134,2;1273,8;1468,4;1512,5;2531,7;1946,3;2635,4;2522,6;2006,9;1544,3;1019,8;1582,0;1384,5;829,3;919,2;1143,3;1618,0;1555,1;2277,1;1422,0;702,9;879,3;581,9;432,0;294,7;823,7;720,6;855,7;1037,2;905,7;929,0;
0218000;"Powiat średzki";4397,6;3435,9;6412,0;6885,0;3755,7;4428,0;4168,1;7219,0;11122,0;15357,2;15163,0;1018,9;401,0;608,0;799,0;517,1;372,9;522,5;1000,3;1550,0;2135,8;2082,0;1801,3;1600,9;1737,0;2202,0;1397,4;2073,2;1582,1;3395,9;4826,3;6609,9;5619,8;1188,4;690,0;3804,0;1996,0;1086,3;1094,5;1614,2;2201,7;3385,9;4604,7;4346,0;389,0;744,0;263,0;1888,0;754,9;887,4;449,3;621,1;1359,8;2006,8;3115,2;2040,9;183,0;2604,0;2337,0;658,6;910,1;1173,1;2975,9;5311,5;3606,1;4520,0;509,8;0,0;0,0;0,0;102,9;0,0;98,2;520,0;816,9;351,2;927,0;980,9;0,0;173,0;1055,0;363,8;545,6;571,5;1521,9;2660,7;1660,9;2019,6;468,2;0,0;2349,0;1115,0;191,9;0,0;0,0;934,0;1665,1;502,6;765,6;0,0;0,0;0,0;0,0;0,0;266,0;368,4;0,0;0,0;1091,4;807,8;2356,7;3252,9;3808,0;4548,0;3097,1;3517,9;2995,0;4243,1;5810,5;11751,1;10643,0;509,1;344,0;608,0;759,0;414,2;338,2;424,3;480,3;733,1;1784,6;1155,0;820,4;1558,9;1564,0;1147,0;1033,6;1527,6;1010,6;1874,0;2165,6;4949,0;3600,2;720,2;690,0;1455,0;881,0;894,4;1030,7;1479,2;1267,7;1720,8;4102,1;3580,4;307,0;660,0;0,0;1761,0;754,9;621,4;0,0;621,1;1191,0;915,4;2307,4;
0219000;"Powiat świdnicki";37449,3;31960,6;48569,6;29813,6;35193,0;42505,7;48817,2;47608,9;58409,5;64920,1;58824,8;6512,4;5643,7;7572,9;4517,0;4548,7;5696,6;6021,5;6743,7;7963,2;8445,0;7535,2;16580,5;13544,0;20231,7;11126,4;15048,9;16643,9;18032,8;17735,9;21032,4;23028,0;20321,1;9084,0;6852,8;10710,6;8088,4;8428,7;11749,3;11816,7;13587,5;17501,1;18919,3;17502,9;5272,4;5920,1;10054,4;6081,8;7166,7;8415,9;12946,2;9541,8;11912,8;14527,8;13465,6;6378,5;3893,3;6052,9;3715,5;8563,0;6566,9;11051,6;4831,2;13243,8;12470,7;13515,0;91,2;176,3;0,0;115,2;629,8;578,2;714,9;164,7;769,1;368,4;629,0;3358,9;1973,5;1002,4;1068,1;3381,9;1849,6;3251,3;1207,9;4561,8;4759,7;3900,1;1801,7;963,8;891,5;1281,4;2740,9;2636,1;2528,9;950,4;6199,5;5435,0;6649,6;1126,7;779,7;4129,8;1250,8;1810,4;1503,0;4556,5;2508,2;1713,4;1907,6;2336,3;31070,8;28067,3;42516,7;26098,1;26630,0;35938,8;37765,6;42777,7;45165,7;52449,4;45309,8;6421,2;5467,4;7543,7;4401,8;3918,9;5118,4;5306,6;6579,0;7194,1;8076,6;6906,2;13221,6;11570,5;19229,3;10058,3;11667,0;14794,3;14781,5;16528,0;16470,6;18268,3;16421,0;7282,3;5889,0;9819,1;6807,0;5687,8;9113,2;9287,8;12637,1;11301,6;13484,3;10853,3;4145,7;5140,4;5924,6;4831,0;5356,3;6912,9;8389,7;7033,6;10199,4;12620,2;11129,3;
0220000;"Powiat trzebnicki";6640,0;6471,7;16317,4;13039,7;13983,0;14582,1;16503,8;19081,9;19508,6;17326,5;23992,4;995,6;812,0;1504,4;1678,9;1392,9;1730,2;1829,1;1631,6;2441,3;1700,0;2274,7;3421,3;2453,0;7193,8;4226,3;6937,2;5616,1;5623,1;6139,0;7328,7;6087,5;8097,3;1470,3;1505,6;4862,1;5133,9;4665,3;4361,1;7001,4;8518,5;6945,7;5594,7;8839,1;752,8;1701,1;2757,1;2000,6;987,6;2874,7;2050,2;2792,8;2792,9;3944,3;4781,3;0,0;2070,9;8557,8;4792,5;7586,5;3516,9;2805,7;4066,0;6324,4;3837,7;5630,0;0,0;181,2;709,5;189,6;666,9;498,3;184,4;180,4;600,0;148,2;297,5;0,0;768,0;3561,6;1366,8;4038,1;1817,3;1000,5;1100,1;2601,3;673,6;1469,5;0,0;0,0;2427,6;2201,0;2716,5;886,8;1245,5;2704,6;3123,1;1679,2;2450,0;0,0;986,9;1859,1;1035,1;0,0;314,5;375,3;0,0;0,0;1336,7;1413,0;6640,0;4400,8;7759,6;8247,2;6396,5;11065,2;13698,1;15015,9;13184,2;13488,8;18362,4;995,6;630,8;794,9;1489,3;726,0;1231,9;1644,7;1451,2;1841,3;1551,8;1977,2;3421,3;1685,0;3632,2;2859,5;2899,1;3798,8;4622,6;5038,9;4727,4;5413,9;6627,8;1470,3;1370,8;2434,5;2932,9;1948,8;3474,3;5755,9;5813,9;3822,6;3915,5;6389,1;752,8;714,2;898,0;965,5;822,6;2560,2;1674,9;2711,9;2792,9;2607,6;3368,3;
0221000;"Powiat wałbrzyski";44761,4;39817,4;30984,6;10192,5;10706,6;11648,5;12263,5;16198,2;15800,4;21266,6;19720,8;9419,3;8188,5;7201,5;1872,1;2232,4;2617,7;2838,4;3583,3;3407,8;4402,9;4287,9;19053,1;16925,6;13649,7;3373,7;4431,2;4871,2;4458,0;6162,2;6074,3;8729,3;7585,6;10069,7;8745,3;6098,0;3025,2;2571,5;2504,6;2931,2;2920,4;4071,4;3928,8;4121,9;6219,3;5958,0;4035,4;1921,5;1471,5;1655,0;2035,9;3532,3;2246,9;4205,6;3725,4;393,0;801,8;149,0;1205,1;374,3;343,3;401,9;1121,0;935,8;1705,7;670,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;482,1;96,9;154,0;297,8;149,0;350,5;0,0;0,0;0,0;155,2;357,4;450,1;209,3;0,0;0,0;0,0;772,2;0,0;199,0;0,0;0,0;0,0;378,9;282,3;0,0;331,0;0,0;0,0;0,0;0,0;264,7;786,7;359,5;394,6;0,0;44368,4;39015,6;30835,6;8987,4;10332,3;11305,2;11861,6;15077,2;14864,6;19560,9;19050,1;9344,4;8157,3;7201,5;1872,1;2232,4;2617,7;2817,6;3546,3;3340,5;3920,8;4191,0;18899,1;16627,8;13500,7;3023,2;4431,2;4830,1;4408,6;6007,0;5716,9;8279,2;7376,3;10007,7;8603,5;6098,0;2253,0;2438,6;2305,6;2864,2;2778,3;3919,8;3549,9;3839,6;6117,2;5627,0;4035,4;1839,1;1230,1;1551,8;1771,2;2745,6;1887,4;3811,0;3643,2;
0222000;"Powiat wołowski";16914,2;12824,9;11193,9;14825,0;11463,4;11430,7;15556,5;19387,6;20447,6;14828,0;21185,0;2869,3;1801,0;2086,6;2356,0;1680,5;1449,1;2081,1;3347,9;2722,6;2267,5;2045,2;7469,7;6515,6;4457,4;7442,7;5529,5;5883,4;7944,6;8033,4;9141,1;6490,2;8312,3;4961,2;3401,0;3374,9;3637,8;3264,0;2499,5;3396,8;5803,0;6231,7;3627,8;8351,8;1614,0;1107,3;1275,0;1388,5;989,4;1598,7;2134,0;2203,3;2352,2;2442,5;2475,7;1945,7;1569,0;0,0;1358,6;1005,7;2779,2;3552,8;3627,3;2451,9;630,5;6263,1;0,0;129,7;0,0;234,1;0,0;0,0;142,9;339,3;0,0;0,0;0,0;465,9;1370,3;0,0;886,7;966,6;1984,3;2019,3;1295,6;968,0;0,0;1677,5;1190,9;0,0;0,0;0,0;0,0;276,7;251,7;1584,8;1255,3;337,7;3943,8;288,9;0,0;0,0;0,0;0,0;518,2;1138,9;407,6;0,0;0,0;614,2;14968,5;11255,9;11139,5;13466,4;10457,7;8651,5;12003,7;15760,3;17995,7;14197,5;14921,9;2869,3;1671,3;2086,6;2121,9;1641,4;1449,1;1938,2;3008,6;2722,6;2238,0;2017,6;7003,8;5145,3;4403,0;6556,0;4562,9;3899,1;5925,3;6737,8;8173,1;6400,4;6634,8;3770,3;3332,0;3374,9;3637,8;3264,0;2222,8;3145,1;4218,2;4976,4;3290,1;4408,0;1325,1;1107,3;1275,0;1150,7;989,4;1080,5;995,1;1795,7;2123,6;2269,0;1861,5;
