"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
1435000;"Powiat wyszkowski";14492710;9799842;3909171;10607397;10490634;9796761;28753958;27108682;21002494;45138823;22704916;3087169;1689807;1319371;1932266;1932660;1914100;4215267;4980262;2640636;7756880;4177074;6677116;5051030;2157300;4354267;5636449;5434450;12828969;11263177;8247353;26550343;13466538;2302909;2233000;0;3459864;2271525;2448211;10362769;9665243;7063605;10831600;3729304;2425516;826005;0;861000;0;0;1346953;1200000;3050900;0;1332000;7502677;0;0;3952897;4557894;0;3240271;16782513;9406994;16122038;0;1251594;0;0;1054766;787960;0;0;2794703;531545;2696675;0;3791258;0;0;1420267;2952449;0;0;6716377;3584944;9585163;0;739309;0;0;1477864;817485;0;3240271;6721433;3799605;3840200;0;1720516;0;0;0;0;0;0;0;1490900;0;0;6990033;9639842;3784271;6654500;5932740;9680761;25513687;10326169;11595500;29016785;22495780;1835575;1689807;1194471;877500;1144700;1798100;4215267;2185559;2109091;5060205;4177074;2885858;5051030;2157300;2934000;2684000;5434450;12828969;4546800;4662409;16965180;13257402;1563600;2233000;0;1982000;1454040;2448211;7122498;2943810;3264000;6991400;3729304;0;0;0;861000;0;0;1346953;0;1560000;0;1332000;
1436000;"Powiat zwoleński";0;545000;422000;985000;716500;712000;457500;1399000;1791072;1906500;1317001;0;0;0;285000;0;205000;0;197000;261000;483000;0;0;385000;382000;345000;431500;0;0;1082000;1275072;1063500;535001;0;0;0;355000;0;0;0;0;0;360000;602000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545000;422000;985000;716500;712000;457500;1399000;1791072;1906500;1317001;0;0;0;285000;0;205000;0;197000;261000;483000;0;0;385000;382000;345000;431500;0;0;1082000;1275072;1063500;535001;0;0;0;355000;0;0;0;0;0;360000;602000;0;0;0;0;0;0;0;0;0;0;0;
1437000;"Powiat żuromiński";6926311;7461158;4097387;1378800;12241447;3863928;12251607;8363461;5262517;6781903;21296636;770515;935483;650556;337000;1846321;386536;1315672;1466976;632269;725000;2453855;4303902;4075777;1440287;836000;4601973;2464092;5843707;2713134;1803231;2114903;11629350;1398894;1949898;1454544;0;4358525;458300;4388948;2613451;2108217;1702000;3310425;0;0;0;0;1434628;0;703280;1569900;0;2240000;3903006;5109311;4289983;1397387;0;9703007;676628;7601463;3882390;1152426;909903;15033370;490515;531483;0;0;1621381;0;433948;967476;0;0;1609855;3463902;2375602;805287;0;3418973;470092;4010287;491063;0;0;8178084;701894;1162898;0;0;3513025;0;2843948;1318951;0;0;2412425;0;0;0;0;1149628;0;0;1104900;0;0;2833006;1817000;3171175;2700000;1274800;2538440;3187300;4650144;4481071;4110091;5872000;6263266;280000;404000;476000;337000;224940;180000;881724;499500;632269;725000;844000;840000;1700175;635000;732000;1183000;1994000;1833420;2222071;1803231;2085000;3451266;697000;787000;1254000;0;845500;458300;1545000;1294500;1344591;1202000;898000;0;0;0;0;0;0;0;0;0;1860000;1070000;
1438000;"Powiat żyrardowski";23452880;23765816;18424633;15250322;35673651;23074147;31847402;58922840;40883408;73802023;85619296;3692563;5062949;5007831;4587170;7510603;6734059;6567145;11599918;6149381;13305941;18055416;8452009;8183371;9248302;8555079;16295216;9849574;16205649;32513250;20623580;32388998;31135481;6539710;8118627;3669500;1916073;9932062;5172014;6670672;11708818;11034801;22541014;23539744;4768598;2400869;0;0;1935770;1318500;2403936;3100854;3075646;5566070;12888655;14703380;10674367;2490680;5180212;18769761;8135883;14588601;37646612;24086810;46052196;50445455;1448563;1425100;0;1811600;2854003;1566809;2468795;4906644;1732333;5390991;5270075;4273009;3514271;1165402;3119079;9039296;4557429;8460848;22924296;12666530;21178521;15127481;4463210;4212127;0;0;6293192;2011645;1994022;6884818;7097301;16948114;18177244;4518598;1522869;0;0;0;0;1664936;2930854;2590646;2534570;11870655;8749500;13091449;15933953;10070110;16903890;14938264;17258801;21276228;16796598;27749827;35173841;2244000;3637849;4669553;2775570;4656600;5167250;4098350;6693274;4417048;7914950;12785341;4179000;4669100;8082900;5436000;7255920;5292145;7744801;9588954;7957050;11210477;16008000;2076500;3906500;3000500;1666540;3638870;3160369;4676650;4824000;3937500;5592900;5362500;0;0;0;0;1352500;1318500;739000;0;0;3031500;1018000;
1461000;"Powiat m.Ostrołęka";19572148;15045927;11098940;42773395;27335362;21708719;43917904;39860404;27399011;67958049;76808156;2809828;2559841;1891500;5918066;3497545;3824594;5599615;5250962;6026075;10814337;10364336;11420464;6786935;6284384;20009739;13026075;10533561;22421205;22935565;13672536;35427126;36088605;5034656;2723605;1843980;15361590;10343242;6797564;13422836;8472825;5758900;19420086;27530223;0;2975546;1079076;1484000;0;0;2474248;3201052;1941500;2296500;2824992;3617110;3059520;1846583;31025193;11964010;5220816;24624029;23399001;5348411;41020091;45167645;0;0;0;3076864;758312;0;1848240;2346864;0;5231079;2639576;2471975;796505;1385907;15360239;4329548;2260693;13961205;15779060;3378136;20465926;20565105;743975;1023825;0;12288090;6876150;2697824;8088336;2735025;1628700;15323086;19807972;0;1239190;0;0;0;0;0;2538052;0;0;2154992;15955038;11986407;9252357;11748202;15371352;16487903;19293875;16461403;22050600;26937958;31640511;2715868;2559841;1891500;2841202;2739233;3562295;3751375;2904098;5684500;5583258;7724760;8948489;5990430;4898477;4649500;8696527;8272868;8460000;7156505;10294400;14961200;15523500;4290681;1699780;1688380;3073500;3467092;4099740;5334500;5737800;4130200;4097000;7722251;0;1736356;774000;1184000;0;0;1748000;663000;1941500;2296500;0;
1462000;"Powiat m.Płock";33566937;50337659;123289027;90832136;104741108;109617193;106947090;154158121;166454384;207637405;209710409;8982086;10244125;17529939;15629826;21407799;19047266;18575358;32838516;34752104;43891986;34131308;13630189;22093754;64713437;45868884;54431184;50164129;56027546;72332627;80960425;90715361;103811141;8193654;15572983;31272928;23541249;21836483;31713913;27707681;36247661;39781157;59537259;57736308;2761008;2426797;9772723;5792177;7065642;8691885;4636505;12739317;10960698;13492799;14031652;5459892;21575215;78062995;44006535;53317086;50851073;41414531;95128512;80894322;87908154;82296389;564053;1552529;3544952;1812726;4509199;4558171;3250837;16903276;13776607;16560869;8453606;843177;8644906;40597814;24848384;30640334;22424609;20863596;45738662;41447492;32947162;36814646;2068654;9615983;27216506;14508748;13680754;18806408;14706064;25282284;23299195;33588324;30428777;1984008;1761797;6703723;2836677;4486799;5061885;2594034;7204290;2371028;4811799;6599360;28107045;28762444;45226032;46825601;51424022;58766120;65532559;59029609;85560062;119729251;127414020;8418033;8691596;13984987;13817100;16898600;14489095;15324521;15935240;20975497;27331117;25677702;12787012;13448848;24115623;21020500;23790850;27739520;35163950;26593965;39512933;57768199;66996495;6125000;5957000;4056422;9032501;8155729;12907505;13001617;10965377;16481962;25948935;27307531;777000;0;3069000;2955500;2578843;3630000;2042471;5535027;8589670;8681000;7432292;
1463000;"Powiat m.Radom";22080715;54131855;70967829;67551051;74587732;67292292;90907325;157631666;182815499;216148624;238513678;3365154;6056204;9334957;10722072;9271114;8608643;13920807;23110034;27954121;31868679;35992711;8993329;23291218;28950685;28638228;29772942;29167502;32892612;75584429;94769904;99270523;109056834;6725042;21013430;26304933;22292195;21320658;23277677;29748766;48300694;47777758;65029160;63234163;2997190;3771003;6377254;5898556;14223018;6238470;14345140;10636509;12313716;19980262;30229970;4161872;27400544;38250410;37450604;39677533;29748276;37290286;72204449;81894534;79291321;93636826;488904;2194923;3979352;3815343;4330516;4127968;5131619;5652260;8559851;5538266;7119973;575500;10487243;13456739;14589534;13193344;12652377;8868405;32040780;40539335;29942782;43079835;2308278;12265375;17294371;14741371;11263081;10919965;14388280;27707410;24161632;32035966;28892950;789190;2453003;3519948;4304356;10890592;2047966;8901982;6803999;8633716;11774307;14544068;17918843;26731311;32717419;30100447;34910199;37544016;53617039;85427217;100920965;136857303;144876852;2876250;3861281;5355605;6906729;4940598;4480675;8789188;17457774;19394270;26330413;28872738;8417829;12803975;15493946;14048694;16579598;16515125;24024207;43543649;54230569;69327741;65976999;4416764;8748055;9010562;7550824;10057577;12357712;15360486;20593284;23616126;32993194;34341213;2208000;1318000;2857306;1594200;3332426;4190504;5443158;3832510;3680000;8205955;15685902;
1464000;"Powiat m.Siedlce";99539274;106201617;107512350;105915824;85928590;130118885;138548693;136768177;211620406;191912656;215770205;10898563;12178580;12209553;13665115;11679359;17320783;18640391;21860827;25150129;31120824;32305343;52959186;56638508;55128199;46044877;43111225;64493611;75592317;72398737;112939841;111426805;116475186;28027525;30082641;34162177;41614055;26198758;44524042;32884054;32413583;59833067;38724981;58031617;7654000;7301888;6012421;4591777;4939248;3780449;11431931;10095030;13697369;10640046;8958059;57368433;63007052;66398494;66652960;44891074;61523667;70686079;65871515;130295164;109573315;75202265;3908563;4209146;6426634;7236987;5832309;9062757;9760418;8634596;13295633;15981574;10622661;30027849;33534067;32317985;26582186;23569646;31322678;39361102;35852610;65143786;66856832;34440089;18226021;21270141;25812177;31437592;13184387;19772377;16864003;15022419;44984649;20893406;25643507;5206000;3993698;1841698;1396195;2304732;1365855;4700556;6361890;6871096;5841503;4496008;42170841;43194565;41113856;39262864;41037516;68595218;67862614;70896662;81325242;82339341;140567940;6990000;7969434;5782919;6428128;5847050;8258026;8879973;13226231;11854496;15139250;21682682;22931337;23104441;22810214;19462691;19541579;33170933;36231215;36546127;47796055;44569973;82035097;9801504;8812500;8350000;10176463;13014371;24751665;16020051;17391164;14848418;17831575;32388110;2448000;3308190;4170723;3195582;2634516;2414594;6731375;3733140;6826273;4798543;4462051;
1465000;"Powiat m. st. Warszawa";4749827617;5077862536;4958496485;5618439180;6289855335;9513143287;10703883604;10572520900;11554590090;11896911089;12083673277;738770170;775035833;674883678;785036086;835922329;1338241072;1464970446;1527845512;1747333387;1767554318;1882783158;1504093610;1682703798;1560186558;1801661876;2038326955;3513613363;4243550106;4085696681;3782215832;4118588147;4107751739;936847128;1032676817;1015578824;1158566652;1371911573;2163451836;2433089933;2519525708;2731766138;2856518096;2986299777;1570116709;1587446088;1707847425;1873174566;2043694478;2497837016;2562273119;2439452999;3293274733;3154250528;3106838603;1353964301;1690715559;2238936883;2455877072;2821653260;4725120413;5418548667;4424979042;3907705024;4319565959;5944564326;66587815;81073890;107169074;140123788;195663990;504709807;606287210;519788120;453976148;468601650;769101292;269834978;435850000;575342585;654650611;843709876;1823305445;2356014702;1721105816;1169533490;1376554656;1846094814;281870847;369741231;506804519;562067929;691607533;1182643284;1352024542;1181777760;1052934287;1267943028;1774956844;735670661;804050438;1049620705;1099034744;1090671861;1214461877;1104222213;1002307346;1231261099;1206466625;1554411376;3395863316;3387146977;2719559602;3162562108;3468202075;4788022874;5285334937;6147541858;7646885066;7577345130;6139108951;672182355;693961943;567714604;644912298;640258339;833531265;858683236;1008057392;1293357239;1298952668;1113681866;1234258632;1246853798;984843973;1147011265;1194617079;1690307918;1887535404;2364590865;2612682342;2742033491;2261656925;654976281;662935586;508774305;596498723;680304040;980808552;1081065391;1337747948;1678831851;1588575068;1211342933;834446048;783395650;658226720;774139822;953022617;1283375139;1458050906;1437145653;2062013634;1947783903;1552427227;
1600000;"OPOLSKIE";382177913;339954251;375450170;380452759;381593893;386135115;433587433;504164592;637825776;710205980;902417437;53924142;58035156;55736752;62891900;49733589;53755982;65330304;61006457;90724941;89788767;116973636;162526741;144292327;165326362;156514747;164275297;167997432;178531439;215682420;274280323;303068998;395065241;112033649;100267995;105666736;111181594;114558346;116287687;136632919;168414658;197890976;224230255;277010755;53693381;37358773;48720320;49864518;53026661;48094014;53092771;59061057;74929536;93117960;113367805;118787701;71203383;98114988;94890641;113480409;94824367;75964555;105710916;191027588;207899436;373514860;12599004;12627948;14977873;14804797;9102319;5605162;6909121;6913421;18939868;10230734;38342340;49277042;27245641;44977200;34596026;47175658;39576116;27639196;42200414;73856323;87411257;157657986;43147962;28046025;27896224;33388856;43467957;40490552;34839303;49131071;80472607;80836099;128026514;13763693;3283769;10263691;12100962;13734475;9152537;6576935;7466010;17758790;29421346;49488020;263390212;268750868;277335182;285562118;268113484;291310748;357622878;398453676;446798188;502306544;528902577;41325138;45407208;40758879;48087103;40631270;48150820;58421183;54093036;71785073;79558033;78631296;113249699;117046686;120349162;121918721;117099639;128421316;150892243;173482006;200424000;215657741;237407255;68885687;72221970;77770512;77792738;71090389;75797135;101793616;119283587;117418369;143394156;148984241;39929688;34075004;38456629;37763556;39292186;38941477;46515836;51595047;57170746;63696614;63879785;
1601000;"Powiat brzeski";28071307;26083004;35513498;33648216;42456058;42078594;44219559;62563057;69181159;77538693;86733231;2802420;3971404;4538784;4967026;5272934;5669308;5663236;8182574;10112198;6909148;11439736;12520001;13186992;16701776;11591377;18379331;18923666;19840770;26199147;30769266;34754939;36808078;6637735;6552836;9421730;9912293;11661599;12355258;12485695;19843848;18133895;27050237;26790112;6111151;2371772;4851208;7177520;7142194;5130362;6229858;8337488;10165800;8824369;11695305;2206660;4909077;11728026;7209411;8069398;7178514;3411002;10507203;15787569;18313193;20904796;0;0;1156010;278338;1349888;1055988;0;2221044;1961634;680448;3871597;0;1861468;4589286;1169820;4124475;2990846;1702500;4064297;7628840;7307039;9227408;610660;2139456;4351730;3619653;2395035;2832318;994133;3933788;5847095;9529837;6420586;1477500;0;1631000;2141600;0;0;0;0;0;0;1385205;25864647;21173927;23785472;26438805;34386660;34900080;40808557;52055854;53393590;59225500;65828435;2802420;3748251;3382774;4688688;3923046;4613320;5458450;5961530;8150564;6228700;7568139;12401501;11325524;12112490;10421557;14254856;15932820;18138270;22134850;23140426;27447900;27580670;6027075;4413380;5070000;6292640;9266564;9522940;11491562;15910060;12286800;17520400;20369526;4633651;1686772;3220208;5035920;6942194;4831000;5720275;8049414;9815800;8028500;10310100;
1602000;"Powiat głubczycki";6292323;7922340;7457889;8760105;8496774;7569211;7164290;10956624;10482021;10238300;45134851;1199500;1311500;1067395;937825;456000;961400;818500;1107635;1134507;1024600;3170561;2526000;2847340;2997494;3863780;2545595;3341712;2867290;4230300;4823514;4413200;24846277;1759494;3072000;2042000;2600500;2666218;2625099;2812200;2991365;3061500;3685500;13249013;807329;691500;1351000;1358000;2828961;641000;666300;2627324;1462500;1115000;3869000;0;0;0;0;0;0;0;0;0;0;14005235;0;0;0;0;0;0;0;0;0;0;556890;0;0;0;0;0;0;0;0;0;0;10181232;0;0;0;0;0;0;0;0;0;0;2627113;0;0;0;0;0;0;0;0;0;0;0;6292323;7922340;7457889;8760105;8496774;7569211;7164290;10956624;10482021;10238300;31129616;1199500;1311500;1067395;937825;456000;961400;818500;1107635;1134507;1024600;2613671;2526000;2847340;2997494;3863780;2545595;3341712;2867290;4230300;4823514;4413200;14665045;1759494;3072000;2042000;2600500;2666218;2625099;2812200;2991365;3061500;3685500;10621900;807329;691500;1351000;1358000;2828961;641000;666300;2627324;1462500;1115000;3229000;
1603000;"Powiat kędzierzyńsko-kozielski";32811241;32340021;63917363;57237712;29401023;28544054;37363156;30553245;36209803;39607247;38250220;5442790;5051096;9864759;8945400;4870229;5276220;6247979;6073193;6162896;7708300;8391334;13460381;12251870;26267991;26026645;14000384;12650400;16212698;13954352;17008787;17495797;16117735;9835562;10783965;20144589;15487041;7588300;7035340;10654879;8023973;8128030;11918350;8464151;4072508;4253090;7640024;6778626;2942110;3582094;4247600;2501727;4910090;2484800;5277000;8073216;2119989;12732868;17709804;1435500;1420634;384250;647500;1375400;752000;806500;836097;0;1681840;3851800;285500;0;0;0;0;0;301500;974844;0;6600328;9269600;780000;0;384250;0;1288300;0;0;5282275;1351195;3272900;3172441;0;0;0;0;0;0;0;980000;0;1177800;1415963;0;0;0;0;0;0;0;24738025;30220032;51184495;39527908;27965523;27123420;36978906;29905745;34834403;38855247;37443720;4606693;5051096;8182919;5093600;4584729;5098720;6247979;6073193;6075796;7708300;8089834;12485537;11891417;19667663;16757045;13220384;12514400;15828448;13569352;15720487;17143797;15932735;4553287;9432770;16871689;12314600;7588300;6549800;10654879;7761473;8128030;11518350;8144151;3092508;3844749;6462224;5362663;2572110;2960500;4247600;2501727;4910090;2484800;5277000;
1604000;"Powiat kluczborski";16582930;16768836;14495185;16992161;18716991;21385799;20669377;27425683;27990693;36048557;35450788;1733814;2427990;874500;2208600;1457800;2489697;2364187;3029565;2888116;3059900;3388419;6118143;6358862;7062281;5974675;6647106;7668620;7470384;11447281;11805183;10687894;16163577;4804292;5709692;4306500;7076886;6010586;8757482;9401306;8913366;10100452;15922153;11347572;3926681;2272292;2251904;1732000;4601499;2470000;1433500;4035471;3196942;6378610;4551220;3313340;0;2906864;1162920;3609193;3282364;3706486;5352834;7192759;9612494;9431375;0;0;0;0;0;0;0;399137;515756;0;0;1125092;0;1112560;0;903485;0;0;999531;2711609;2183584;4138443;611000;0;1001400;996920;915586;2935120;3526926;2603666;2681452;3878300;3457472;1577248;0;792904;0;1790122;0;0;1350500;1283942;3400110;1835460;13269590;16552836;11588321;15829241;15107798;18103435;16962891;22072849;20797934;26436063;26019413;1733814;2427990;874500;2208600;1457800;2489697;2364187;2630428;2372360;2909400;3388419;4993051;6142862;5949721;5808675;5743621;7321376;7290824;10447750;9093574;8504310;12025134;4193292;5709692;3305100;6079966;5095000;5822362;5874380;6309700;7419000;12043853;7890100;2349433;2272292;1459000;1732000;2811377;2470000;1433500;2684971;1913000;2978500;2715760;
1605000;"Powiat krapkowicki";18564353;16619990;15579065;16539591;16132703;14760630;14551960;13879796;17678264;10166300;17510256;2082848;1631145;3446704;3282631;2747230;1901500;2447010;2366700;1933432;1542300;1972550;8571222;9255731;7914941;9457460;8807575;8209391;7595250;7194390;11331178;4882000;8354500;5506872;3357614;3161500;2157500;2561900;2552500;3947700;2817706;2971500;2524000;4979206;2403411;2375500;1055920;1642000;2015998;2097239;562000;1501000;1442154;1218000;2204000;0;3366845;3970979;4154703;1967325;550000;1246000;3073184;3912451;1006000;0;0;0;1482838;1155229;0;0;0;908500;0;0;0;0;2165231;1932941;2429474;1218325;550000;1016000;646884;3613451;0;0;0;1201614;0;0;0;0;0;632800;0;727000;0;0;0;0;0;0;0;0;885000;0;0;0;18564353;13253145;11608086;12384888;14165378;14210630;13305960;10806612;13765813;9160300;17345256;2082848;1631145;1963866;2127402;2747230;1901500;2447010;1458200;1933432;1542300;1907550;8571222;7090500;5982000;7027986;7589250;7659391;6579250;6547506;7717727;4882000;8254500;5506872;2156000;2886500;2157500;2097900;2552500;3717700;2184906;2672500;1797000;4979206;2403411;2375500;775720;1072000;1730998;2097239;562000;616000;1442154;939000;2204000;
